country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,country_iso
Africa,1750,,79382032.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1751,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1752,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1753,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1754,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1755,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1756,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1757,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1758,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1759,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1760,,79888176.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1761,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1762,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1763,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1764,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1765,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1766,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1767,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1768,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1769,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1770,,80467736.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1771,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1772,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1773,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1774,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1775,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1776,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1777,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1778,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1779,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1780,,81127312.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1781,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1782,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1783,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1784,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1785,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1786,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1787,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1788,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1789,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1790,,81860944.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1791,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1792,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1793,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1794,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1795,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1796,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1797,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1798,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1799,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1800,,81273172.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1801,,81378197.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1802,,81484588.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1803,,81592351.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1804,,81701503.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1805,,81812061.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1806,,81924029.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1807,,82037425.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1808,,82152271.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1809,,82268577.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1810,,82387585.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1811,,82515959.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1812,,82655601.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1813,,82806647.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1814,,82969493.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1815,,83144278.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1816,,83331163.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1817,,83530303.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1818,,83741849.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1819,,84037482.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1820,,84418699.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1821,,84896601.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1822,,85462636.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1823,,86142885.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1824,,86843609.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1825,,87565137.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1826,,88307785.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1827,,89071893.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1828,,89857801.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1829,,90666142.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1830,,91497291.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1831,,92352331.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1832,,93221742.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1833,,94105808.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1834,,95004472.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1835,,95918027.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1836,,96846733.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1837,,97790863.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1838,,98750710.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1839,,99745866.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1840,,100777177.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1841,,101844538.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1842,,102949818.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1843,,104093942.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1844,,105258529.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1845,,106444013.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1846,,107650802.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1847,,108879329.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1848,,110130035.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1849,,111271621.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,1850,,112301163.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,428.479,,,,,,,,,0.179,2.721,428.479,3.819,71.47,0.636,10.961,0.098,,,,,,,,,,,,,,,,15.788,,,,,15.788,,,,,,,,305.593,20.155,,,
Africa,1851,,112964625.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,933.223,,,,,,,,,0.18,2.969,504.744,4.473,71.875,0.636,11.171,0.099,,,,,,,,,,,,,,,,16.861,,,,,17.894,,,7.514,0.0,0.0,0.0,0.0,335.429,20.281,,,
Africa,1852,,113506374.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,1483.899,,,,,,,,,0.18,3.091,550.676,4.857,72.318,0.637,11.375,0.1,,,,,,,,,,,,,,,,17.556,,,,,18.876,,,7.658,0.0,0.0,0.0,0.0,350.851,20.444,,,
Africa,1853,,113925748.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,2069.388,,,,,,,,,0.181,3.037,585.489,5.145,72.761,0.639,11.571,0.102,,,,,,,,,,,,,,,,18.172,,,,,19.945,,,7.632,0.0,0.0,0.0,0.0,346.018,20.607,,,
Africa,1854,,114348862.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,2672.971,,,,,,,,,0.182,3.174,603.583,5.285,73.206,0.64,11.757,0.103,,,,,,,,,,,,,,,,18.61,,,,,20.285,,,7.687,0.0,0.0,0.001,0.0,362.942,20.771,,,
Africa,1855,,114775726.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,3299.655,,,,,,,,,0.182,3.129,626.684,5.467,73.651,0.642,11.928,0.104,,,,,,,,,,,,,,,,18.973,,,,,20.698,,,7.714,0.0,0.001,0.001,0.0,359.185,20.935,,,
Africa,1856,,115206465.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,3936.513,,,,,,,,,0.183,3.203,636.858,5.535,74.051,0.643,12.082,0.105,,,,,,,,,,,,,,,,19.264,,,,,20.923,,,7.739,0.0,0.001,0.001,0.0,368.971,21.052,,,
Africa,1857,,115641146.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,4590.141,,,,,,,,,0.183,3.254,653.628,5.66,74.498,0.644,12.216,0.106,,,,,,,,,,,,,,,,19.51,,,,,21.141,,,7.786,0.0,0.001,0.001,0.0,376.344,21.216,,,
Africa,1858,,116079843.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,5250.498,,,,,,,,,0.184,3.242,660.357,5.697,74.953,0.646,12.326,0.106,,,,,,,,,,,,,,,,19.71,,,,,21.217,,,7.816,0.0,0.001,0.001,0.0,376.302,21.386,,,
Africa,1859,,116531294.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,5919.449,,,,,,,,,0.185,3.595,668.951,5.749,75.41,0.647,12.411,0.107,,,,,,,,,,,,,,,,19.867,,,,,21.197,,,7.932,0.0,0.001,0.001,0.0,418.914,21.556,,,
Africa,1860,,116995450.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,6367.658,,,,,,,,,0.186,2.537,448.209,3.837,75.864,0.648,12.466,0.107,,,,,,,,,,,,,,,,19.478,,,,,15.477,,,7.781,0.0,0.001,0.002,0.0,296.853,21.722,,,
Africa,1861,,117468679.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,6741.04,,,,,,,,,0.186,2.137,373.382,3.183,76.418,0.651,12.502,0.106,,,,,,,,,,,,,,,,19.012,,,,,13.496,,,7.561,0.0,0.001,0.002,0.0,250.998,21.908,,,
Africa,1862,,117954363.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,7068.779,,,,,,,,,0.187,1.974,327.739,2.783,76.972,0.653,12.534,0.106,,,,,,,,,,,,,,,,18.529,,,,,12.173,,,7.346,0.0,0.001,0.002,0.0,232.798,22.093,,,
Africa,1863,,118452604.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,7368.273,,,,,,,,,0.191,2.116,299.494,2.532,77.903,0.658,12.562,0.106,,,,,,,,,,,,,,,,18.054,,,,,11.247,,,7.198,0.0,0.001,0.002,0.0,250.649,22.655,,,
Africa,1864,,118954681.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,7653.533,,,,,,,,,0.192,1.958,285.26,2.402,78.459,0.66,12.588,0.106,,,,,,,,,,,,,,,,17.595,,,,,10.618,,,7.047,0.0,0.002,0.002,0.0,232.87,22.842,,,
Africa,1865,,119460616.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,7926.523,,,,,,,,,0.193,1.927,272.991,2.289,79.018,0.661,12.613,0.106,,,,,,,,,,,,,,,,17.191,,,,,10.466,,,6.914,0.0,0.002,0.002,0.0,230.244,23.032,,,
Africa,1866,,119970440.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,8192.884,,,,,,,,,0.193,1.844,266.36,2.224,79.529,0.663,12.638,0.105,,,,,,,,,,,,,,,,16.813,,,,,10.163,,,6.777,0.0,0.002,0.002,0.0,221.226,23.173,,,
Africa,1867,,120484192.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,8453.805,,,,,,,,,0.194,1.719,260.922,2.169,80.084,0.665,12.665,0.105,,,,,,,,,,,,,,,,16.478,,,,,10.133,,,6.639,0.0,0.002,0.002,0.0,207.115,23.359,,,
Africa,1868,,121001894.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,8706.907,,,,,,,,,0.195,1.611,253.102,2.095,80.662,0.667,12.694,0.105,,,,,,,,,,,,,,,,16.164,,,,,9.874,,,6.502,0.0,0.002,0.002,0.0,194.917,23.569,,,
Africa,1869,,121535848.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,8957.452,,,,,,,,,0.196,1.797,250.546,2.065,81.224,0.668,12.727,0.105,,,,,,,,,,,,,,,,15.876,,,,,9.802,,,6.402,0.0,0.002,0.002,0.0,218.347,23.762,,,
Africa,1870,,122086255.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,9224.205,,,,,,,,,0.196,1.82,266.752,2.188,81.788,0.67,12.764,0.105,,,,,,,,,,,,,,,,15.546,,,,,9.162,,,6.298,0.001,0.002,0.002,0.0,222.189,23.957,,,
Africa,1871,,122649582.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,9499.007,,,,,,,,,0.2,1.878,274.802,2.244,82.727,0.674,12.96,0.106,,,,,,,,,,,,,,,,15.24,,,,,9.169,,,6.208,0.001,0.002,0.003,0.0,230.375,24.474,,,
Africa,1872,,123231396.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,9779.354,,,,,,,,,0.198,1.791,280.347,2.278,83.111,0.674,13.424,0.109,,,,,,,,,,,,,,,,14.933,,,,,8.878,,,6.097,0.001,0.002,0.003,0.0,220.74,24.45,,,
